CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,TransactionID,FraudIndicator,Category,TransactionAmount,Amount,Timestamp,MerchantID,AnomalyScore,MerchantName,Location
1320,Customer 1320,48,Address 1320,4674.919671,16-11-2022,0,320,0,Other,16.02693449,85.99835244,14-01-2022 07:00,2261,0.884837646,Merchant 2320,Location 2320
1321,Customer 1321,47,Address 1321,2685.942365,17-11-2022,0,321,0,Food,54.92016404,57.86994337,14-01-2022 08:00,2142,0.93899428,Merchant 2321,Location 2321
1322,Customer 1322,29,Address 1322,9411.508717,18-11-2022,0,322,0,Retail,75.78919811,88.09696867,14-01-2022 09:00,2894,0.308543227,Merchant 2322,Location 2322
1323,Customer 1323,35,Address 1323,4057.250406,19-11-2022,0,323,0,Online,87.54900452,10.04748839,14-01-2022 10:00,2419,0.6342225,Merchant 2323,Location 2323
1324,Customer 1324,58,Address 1324,4823.210396,20-11-2022,0,324,0,Retail,36.01745612,24.83845006,14-01-2022 11:00,2375,0.832166624,Merchant 2324,Location 2324
1325,Customer 1325,51,Address 1325,2973.351695,21-11-2022,0,325,0,Online,49.45731634,47.84508341,14-01-2022 12:00,2920,0.726989914,Merchant 2325,Location 2325
1326,Customer 1326,58,Address 1326,8118.858454,22-11-2022,0,326,0,Food,94.55363187,14.61512053,14-01-2022 13:00,2801,0.355147934,Merchant 2326,Location 2326
1327,Customer 1327,21,Address 1327,9003.576373,23-11-2022,0,327,0,Other,12.06786954,60.68884239,14-01-2022 14:00,2679,0.536998781,Merchant 2327,Location 2327
1328,Customer 1328,62,Address 1328,4443.037377,24-11-2022,0,328,0,Food,24.06076457,61.23217478,14-01-2022 15:00,2606,0.631937553,Merchant 2328,Location 2328
1329,Customer 1329,64,Address 1329,2502.321529,25-11-2022,0,329,0,Food,59.29937764,93.37250432,14-01-2022 16:00,2182,0.956500552,Merchant 2329,Location 2329
1330,Customer 1330,63,Address 1330,8773.95694,26-11-2022,1,330,1,Food,47.67133354,95.76692181,14-01-2022 17:00,2838,0.066511421,Merchant 2330,Location 2330
1331,Customer 1331,35,Address 1331,1236.219016,27-11-2022,0,331,0,Other,34.97478549,61.88904454,14-01-2022 18:00,2567,0.791993698,Merchant 2331,Location 2331
1332,Customer 1332,25,Address 1332,9334.945166,28-11-2022,0,332,1,Travel,28.35578215,70.86740451,14-01-2022 19:00,2217,0.221757413,Merchant 2332,Location 2332
1333,Customer 1333,30,Address 1333,7966.000099,29-11-2022,0,333,1,Other,70.81285453,70.95760929,14-01-2022 20:00,2211,0.012760129,Merchant 2333,Location 2333
1334,Customer 1334,41,Address 1334,4572.646873,30-11-2022,0,334,0,Other,51.91680742,47.59519155,14-01-2022 21:00,2474,0.948073283,Merchant 2334,Location 2334
1335,Customer 1335,41,Address 1335,7820.488248,01-12-2022,0,335,0,Online,94.06588629,84.74839338,14-01-2022 22:00,2919,0.404160976,Merchant 2335,Location 2335
1336,Customer 1336,42,Address 1336,9996.991525,02-12-2022,0,336,0,Retail,64.06478659,64.29960606,14-01-2022 23:00,2899,0.798586257,Merchant 2336,Location 2336
1337,Customer 1337,38,Address 1337,3742.585157,03-12-2022,0,337,0,Other,53.56586868,59.06558827,15-01-2022 00:00,2169,0.148080122,Merchant 2337,Location 2337
1338,Customer 1338,19,Address 1338,8205.137272,04-12-2022,0,338,0,Travel,21.95881977,59.40095528,15-01-2022 01:00,2346,0.074913695,Merchant 2338,Location 2338
1339,Customer 1339,53,Address 1339,7374.113944,05-12-2022,0,339,0,Travel,81.11241004,26.18399976,15-01-2022 02:00,2081,0.397370963,Merchant 2339,Location 2339
1340,Customer 1340,43,Address 1340,7309.477444,06-12-2022,0,340,0,Other,55.87043537,69.17234281,15-01-2022 03:00,2089,0.49312731,Merchant 2340,Location 2340
1341,Customer 1341,24,Address 1341,2757.68141,07-12-2022,0,341,0,Food,48.30064943,60.74497628,15-01-2022 04:00,2215,0.701630082,Merchant 2341,Location 2341
1342,Customer 1342,21,Address 1342,7906.121942,08-12-2022,0,342,0,Retail,10.14333882,60.98699494,15-01-2022 05:00,2847,0.053330503,Merchant 2342,Location 2342
1343,Customer 1343,48,Address 1343,8272.536632,09-12-2022,0,343,0,Other,39.32528733,99.61607032,15-01-2022 06:00,2235,0.857362019,Merchant 2343,Location 2343
1344,Customer 1344,50,Address 1344,2880.835274,10-12-2022,0,344,0,Other,45.51139833,84.49928399,15-01-2022 07:00,2238,0.337558705,Merchant 2344,Location 2344
1345,Customer 1345,52,Address 1345,7264.807041,11-12-2022,0,345,0,Food,38.54509216,37.8730796,15-01-2022 08:00,2363,0.858293762,Merchant 2345,Location 2345
1346,Customer 1346,36,Address 1346,5760.887631,12-12-2022,0,346,0,Food,75.64047375,38.6931672,15-01-2022 09:00,2571,0.659418957,Merchant 2346,Location 2346
1347,Customer 1347,20,Address 1347,8935.007146,13-12-2022,0,347,0,Other,55.28799945,45.02844839,15-01-2022 10:00,2382,0.982233144,Merchant 2347,Location 2347
1348,Customer 1348,41,Address 1348,1599.229032,14-12-2022,0,348,0,Online,76.78513202,66.47618425,15-01-2022 11:00,2371,0.197697419,Merchant 2348,Location 2348
1349,Customer 1349,18,Address 1349,2342.113201,15-12-2022,0,349,0,Online,54.42464189,74.41312192,15-01-2022 12:00,2813,0.101295929,Merchant 2349,Location 2349
1350,Customer 1350,49,Address 1350,3431.939718,16-12-2022,0,350,0,Online,81.38910742,43.45501372,15-01-2022 13:00,2836,0.125267629,Merchant 2350,Location 2350
1351,Customer 1351,32,Address 1351,6685.598454,17-12-2022,0,351,0,Food,76.11121319,28.34342049,15-01-2022 14:00,2697,0.625096809,Merchant 2351,Location 2351
1352,Customer 1352,20,Address 1352,8130.737893,18-12-2022,0,352,0,Food,70.42955479,70.00430347,15-01-2022 15:00,2762,0.145762357,Merchant 2352,Location 2352
1353,Customer 1353,18,Address 1353,6465.012384,19-12-2022,0,353,0,Other,49.05614325,89.08776662,15-01-2022 16:00,2051,0.034554117,Merchant 2353,Location 2353
1354,Customer 1354,45,Address 1354,3903.794554,20-12-2022,0,354,0,Travel,24.82031446,66.08579501,15-01-2022 17:00,2208,0.625373043,Merchant 2354,Location 2354
1355,Customer 1355,43,Address 1355,5852.604766,21-12-2022,0,355,0,Retail,70.79176648,76.34999351,15-01-2022 18:00,2661,0.596434938,Merchant 2355,Location 2355
1356,Customer 1356,44,Address 1356,7927.594272,22-12-2022,0,356,0,Online,32.22567447,60.30707464,15-01-2022 19:00,2862,0.247108253,Merchant 2356,Location 2356
1357,Customer 1357,45,Address 1357,9999.776239,23-12-2022,0,357,0,Travel,50.0652556,33.61255713,15-01-2022 20:00,2429,0.200797241,Merchant 2357,Location 2357
1358,Customer 1358,51,Address 1358,7039.274836,24-12-2022,0,358,0,Food,50.13305863,41.67071054,15-01-2022 21:00,2897,0.120625623,Merchant 2358,Location 2358
1359,Customer 1359,53,Address 1359,8430.986519,25-12-2022,0,359,0,Travel,46.65509369,47.12640903,15-01-2022 22:00,2859,0.231796172,Merchant 2359,Location 2359
1360,Customer 1360,55,Address 1360,6839.033502,26-12-2022,0,360,0,Online,16.47168996,41.70586082,15-01-2022 23:00,2534,0.203170173,Merchant 2360,Location 2360
1361,Customer 1361,30,Address 1361,6002.296192,27-12-2022,0,361,0,Travel,76.53717233,42.3281186,16-01-2022 00:00,2094,0.355828937,Merchant 2361,Location 2361
1362,Customer 1362,23,Address 1362,3006.706547,28-12-2022,0,362,0,Food,30.77289757,71.73685913,16-01-2022 01:00,2271,0.505991109,Merchant 2362,Location 2362
1363,Customer 1363,30,Address 1363,4358.913755,29-12-2022,0,363,0,Online,40.85281886,72.73147248,16-01-2022 02:00,2287,0.452325798,Merchant 2363,Location 2363
1364,Customer 1364,47,Address 1364,1742.320538,30-12-2022,0,364,1,Travel,78.34675384,61.13653202,16-01-2022 03:00,2929,0.830407202,Merchant 2364,Location 2364
1365,Customer 1365,49,Address 1365,2249.683841,31-12-2022,1,365,0,Travel,81.51690625,40.65897855,16-01-2022 04:00,2103,0.238982719,Merchant 2365,Location 2365
1366,Customer 1366,45,Address 1366,3069.644637,01-01-2023,0,366,0,Other,80.29202974,38.31991504,16-01-2022 05:00,2597,0.657401533,Merchant 2366,Location 2366
1367,Customer 1367,19,Address 1367,6381.958128,02-01-2023,0,367,0,Travel,66.1118619,67.84335713,16-01-2022 06:00,2279,0.87356087,Merchant 2367,Location 2367
1368,Customer 1368,19,Address 1368,8411.644416,03-01-2023,0,368,0,Online,24.22546795,39.3115908,16-01-2022 07:00,2221,0.890460483,Merchant 2368,Location 2368
1369,Customer 1369,20,Address 1369,4345.583466,04-01-2023,0,369,0,Online,20.70202871,70.52010577,16-01-2022 08:00,2533,0.914123002,Merchant 2369,Location 2369
1370,Customer 1370,36,Address 1370,1148.508193,05-01-2023,0,370,0,Other,91.15475103,81.39167697,16-01-2022 09:00,2562,0.112416638,Merchant 2370,Location 2370
1371,Customer 1371,40,Address 1371,3962.394108,06-01-2023,0,371,0,Other,50.12328349,41.02830654,16-01-2022 10:00,2262,0.868558704,Merchant 2371,Location 2371
1372,Customer 1372,38,Address 1372,7351.151569,07-01-2023,0,372,0,Other,66.69191083,63.45304123,16-01-2022 11:00,2193,0.137837134,Merchant 2372,Location 2372
1373,Customer 1373,42,Address 1373,1762.529967,08-01-2023,0,373,0,Other,77.01637229,71.95418453,16-01-2022 12:00,2923,0.546664007,Merchant 2373,Location 2373
1374,Customer 1374,47,Address 1374,2897.001044,09-01-2023,0,374,0,Travel,88.18799983,74.94314154,16-01-2022 13:00,2978,0.509208001,Merchant 2374,Location 2374
1375,Customer 1375,18,Address 1375,4545.985112,10-01-2023,0,375,0,Retail,49.65467894,29.13719209,16-01-2022 14:00,2497,0.400621127,Merchant 2375,Location 2375
1376,Customer 1376,53,Address 1376,5745.127919,11-01-2023,0,376,0,Food,13.2876421,30.41243739,16-01-2022 15:00,2645,0.41106932,Merchant 2376,Location 2376
1377,Customer 1377,46,Address 1377,7515.210695,12-01-2023,0,377,0,Online,79.80653967,94.34946872,16-01-2022 16:00,2175,0.658093339,Merchant 2377,Location 2377
1378,Customer 1378,45,Address 1378,7949.837119,13-01-2023,0,378,0,Food,43.5974864,25.56289773,16-01-2022 17:00,2477,0.373162279,Merchant 2378,Location 2378
1379,Customer 1379,18,Address 1379,4094.405592,14-01-2023,0,379,0,Online,50.65348135,95.69370268,16-01-2022 18:00,2412,0.525605728,Merchant 2379,Location 2379
1380,Customer 1380,28,Address 1380,1134.449081,15-01-2023,0,380,0,Other,20.48763244,35.73345141,16-01-2022 19:00,2617,0.609594768,Merchant 2380,Location 2380
1381,Customer 1381,58,Address 1381,4206.19949,16-01-2023,0,381,0,Online,29.46474805,60.52724779,16-01-2022 20:00,2767,0.888280662,Merchant 2381,Location 2381
1382,Customer 1382,40,Address 1382,2896.257873,17-01-2023,0,382,0,Food,78.8116347,16.55367816,16-01-2022 21:00,2941,0.407726199,Merchant 2382,Location 2382
1383,Customer 1383,36,Address 1383,4959.893506,18-01-2023,0,383,0,Other,47.17712119,27.25433783,16-01-2022 22:00,2862,0.331661718,Merchant 2383,Location 2383
1384,Customer 1384,19,Address 1384,4085.455325,19-01-2023,0,384,0,Other,96.63891493,31.80425218,16-01-2022 23:00,2635,0.379879305,Merchant 2384,Location 2384
1385,Customer 1385,36,Address 1385,4335.814032,20-01-2023,0,385,0,Online,49.53962601,55.76476529,17-01-2022 00:00,2265,0.671095,Merchant 2385,Location 2385
1386,Customer 1386,25,Address 1386,4904.703903,21-01-2023,0,386,0,Food,77.1227356,72.91097613,17-01-2022 01:00,2814,0.202927367,Merchant 2386,Location 2386
1387,Customer 1387,31,Address 1387,2137.201057,22-01-2023,1,387,0,Retail,98.86850261,71.02737816,17-01-2022 02:00,2188,0.336903233,Merchant 2387,Location 2387
1388,Customer 1388,49,Address 1388,1887.556854,23-01-2023,0,388,0,Travel,75.98942995,25.8500697,17-01-2022 03:00,2817,0.408791456,Merchant 2388,Location 2388
1389,Customer 1389,61,Address 1389,1815.834407,24-01-2023,0,389,0,Travel,34.18003279,94.52284776,17-01-2022 04:00,2399,0.301785244,Merchant 2389,Location 2389
1390,Customer 1390,47,Address 1390,5388.326807,25-01-2023,0,390,0,Other,93.19802228,71.88748429,17-01-2022 05:00,2548,0.700929704,Merchant 2390,Location 2390
1391,Customer 1391,56,Address 1391,5001.198481,26-01-2023,0,391,0,Food,39.08024184,60.77755146,17-01-2022 06:00,2781,0.647234069,Merchant 2391,Location 2391
1392,Customer 1392,37,Address 1392,4900.652704,27-01-2023,0,392,0,Online,93.74254729,83.569956,17-01-2022 07:00,2694,0.758218468,Merchant 2392,Location 2392
1393,Customer 1393,47,Address 1393,3238.184097,28-01-2023,0,393,0,Retail,85.5123929,36.83890043,17-01-2022 08:00,2479,0.58257107,Merchant 2393,Location 2393
1394,Customer 1394,31,Address 1394,1417.691111,29-01-2023,0,394,0,Food,29.30931659,30.50541367,17-01-2022 09:00,2778,0.311134893,Merchant 2394,Location 2394
1395,Customer 1395,32,Address 1395,4381.287524,30-01-2023,1,395,0,Other,21.95823269,15.69921222,17-01-2022 10:00,2370,0.005158218,Merchant 2395,Location 2395
1396,Customer 1396,18,Address 1396,6020.821959,31-01-2023,0,396,0,Food,54.49466257,97.54709539,17-01-2022 11:00,2942,0.874249964,Merchant 2396,Location 2396
1397,Customer 1397,35,Address 1397,9060.932373,01-02-2023,0,397,0,Food,90.38738785,28.91461796,17-01-2022 12:00,2880,0.84730104,Merchant 2397,Location 2397
1398,Customer 1398,55,Address 1398,1617.125777,02-02-2023,0,398,0,Online,35.65627562,40.36412587,17-01-2022 13:00,2907,0.468676298,Merchant 2398,Location 2398
1399,Customer 1399,18,Address 1399,9447.729498,03-02-2023,0,399,0,Retail,53.71305743,71.44717322,17-01-2022 14:00,2359,0.778358584,Merchant 2399,Location 2399
1400,Customer 1400,60,Address 1400,8314.951074,04-02-2023,0,400,0,Travel,12.0789642,94.81678806,17-01-2022 15:00,2329,0.6492773,Merchant 2400,Location 2400
1401,Customer 1401,25,Address 1401,9089.242963,05-02-2023,0,401,0,Online,11.86989716,73.49337233,17-01-2022 16:00,2933,0.161010285,Merchant 2401,Location 2401
1402,Customer 1402,58,Address 1402,5768.284279,06-02-2023,0,402,0,Other,64.46677075,60.43128926,17-01-2022 17:00,2968,0.868924936,Merchant 2402,Location 2402
1403,Customer 1403,29,Address 1403,3680.405274,07-02-2023,0,403,0,Retail,85.03298824,23.41239454,17-01-2022 18:00,2955,0.129869081,Merchant 2403,Location 2403
1404,Customer 1404,39,Address 1404,2170.429256,08-02-2023,0,404,0,Travel,73.92204352,60.60671051,17-01-2022 19:00,2755,0.391291875,Merchant 2404,Location 2404
1405,Customer 1405,59,Address 1405,9246.516979,09-02-2023,0,405,0,Other,54.94551194,83.55191143,17-01-2022 20:00,2773,0.44308147,Merchant 2405,Location 2405
1406,Customer 1406,56,Address 1406,6284.739666,10-02-2023,0,406,0,Online,37.19806891,16.35898577,17-01-2022 21:00,2449,0.41288232,Merchant 2406,Location 2406
1407,Customer 1407,32,Address 1407,8827.782393,11-02-2023,0,407,0,Online,46.30974958,28.04993891,17-01-2022 22:00,2049,0.342783547,Merchant 2407,Location 2407
1408,Customer 1408,27,Address 1408,1260.468403,12-02-2023,0,408,0,Food,93.33582376,83.24582002,17-01-2022 23:00,2288,0.931545529,Merchant 2408,Location 2408
1409,Customer 1409,53,Address 1409,6615.496609,13-02-2023,0,409,1,Retail,34.31179144,12.82681482,18-01-2022 00:00,2592,0.585258031,Merchant 2409,Location 2409
1410,Customer 1410,25,Address 1410,2716.981163,14-02-2023,0,410,0,Other,84.20239259,25.00849471,18-01-2022 01:00,2974,0.161161625,Merchant 2410,Location 2410
1411,Customer 1411,19,Address 1411,1290.323059,15-02-2023,0,411,0,Food,61.27777288,98.39709456,18-01-2022 02:00,2620,0.514473795,Merchant 2411,Location 2411
1412,Customer 1412,19,Address 1412,2730.96017,16-02-2023,0,412,0,Other,94.17463251,86.78591683,18-01-2022 03:00,2703,0.528464811,Merchant 2412,Location 2412
1413,Customer 1413,18,Address 1413,1279.671577,17-02-2023,0,413,0,Retail,98.81986154,98.50040706,18-01-2022 04:00,2079,0.014100238,Merchant 2413,Location 2413
1414,Customer 1414,18,Address 1414,2560.12038,18-02-2023,0,414,0,Travel,98.46506213,69.88048812,18-01-2022 05:00,2564,0.030446939,Merchant 2414,Location 2414
1415,Customer 1415,57,Address 1415,9258.312698,19-02-2023,0,415,0,Other,28.15702076,58.78615443,18-01-2022 06:00,2272,0.364703579,Merchant 2415,Location 2415
1416,Customer 1416,21,Address 1416,9375.112085,20-02-2023,0,416,0,Food,55.21552027,76.93007559,18-01-2022 07:00,2028,0.828533445,Merchant 2416,Location 2416
1417,Customer 1417,30,Address 1417,1735.145764,21-02-2023,0,417,0,Food,10.05786365,84.73217509,18-01-2022 08:00,2638,0.627463187,Merchant 2417,Location 2417
1418,Customer 1418,19,Address 1418,5724.611458,22-02-2023,0,418,0,Other,76.27661177,14.19155735,18-01-2022 09:00,2994,0.626728471,Merchant 2418,Location 2418
1419,Customer 1419,28,Address 1419,1069.843868,23-02-2023,0,419,0,Retail,66.22948758,41.35418092,18-01-2022 10:00,2356,0.194982566,Merchant 2419,Location 2419
1420,Customer 1420,42,Address 1420,3497.372393,24-02-2023,0,420,0,Retail,38.96078206,79.33627628,18-01-2022 11:00,2997,0.006908572,Merchant 2420,Location 2420
1421,Customer 1421,41,Address 1421,6341.743797,25-02-2023,0,421,0,Travel,59.35675809,26.24046797,18-01-2022 12:00,2476,0.171855847,Merchant 2421,Location 2421
1422,Customer 1422,32,Address 1422,6987.997844,26-02-2023,0,422,0,Travel,70.78871655,66.95973903,18-01-2022 13:00,2547,0.009415784,Merchant 2422,Location 2422
1423,Customer 1423,40,Address 1423,7025.452027,27-02-2023,0,423,0,Other,82.32764565,17.82525332,18-01-2022 14:00,2533,0.961506974,Merchant 2423,Location 2423
1424,Customer 1424,37,Address 1424,4344.549864,28-02-2023,0,424,0,Retail,89.10551387,65.62243454,18-01-2022 15:00,2708,0.337582128,Merchant 2424,Location 2424
1425,Customer 1425,56,Address 1425,6441.933113,01-03-2023,0,425,0,Online,33.55701585,52.91248936,18-01-2022 16:00,2325,0.519515961,Merchant 2425,Location 2425
1426,Customer 1426,39,Address 1426,8890.749352,02-03-2023,0,426,0,Online,17.47925471,54.95473462,18-01-2022 17:00,2138,0.563647598,Merchant 2426,Location 2426
1427,Customer 1427,37,Address 1427,6728.011183,03-03-2023,0,427,0,Travel,92.36977335,57.04065911,18-01-2022 18:00,2644,0.221038683,Merchant 2427,Location 2427
1428,Customer 1428,47,Address 1428,1106.441844,04-03-2023,0,428,0,Food,20.79480942,11.56714395,18-01-2022 19:00,2369,0.633906044,Merchant 2428,Location 2428
1429,Customer 1429,33,Address 1429,8687.343482,05-03-2023,0,429,0,Other,79.88756389,50.49006974,18-01-2022 20:00,2797,0.377557266,Merchant 2429,Location 2429
1430,Customer 1430,24,Address 1430,9318.92957,06-03-2023,0,430,0,Retail,77.48594613,26.73357583,18-01-2022 21:00,2004,0.096967658,Merchant 2430,Location 2430
1431,Customer 1431,24,Address 1431,6654.859402,07-03-2023,0,431,0,Online,56.42352713,70.34986,18-01-2022 22:00,2099,0.668503877,Merchant 2431,Location 2431
1432,Customer 1432,36,Address 1432,5930.219714,08-03-2023,1,432,0,Retail,15.16343326,82.11116076,18-01-2022 23:00,2635,0.044166624,Merchant 2432,Location 2432
1433,Customer 1433,55,Address 1433,6991.289067,09-03-2023,0,433,0,Retail,66.28975654,26.71904782,19-01-2022 00:00,2286,0.240103552,Merchant 2433,Location 2433
1434,Customer 1434,19,Address 1434,1696.877884,10-03-2023,0,434,0,Online,60.81490223,31.73638733,19-01-2022 01:00,2362,0.974277997,Merchant 2434,Location 2434
1435,Customer 1435,35,Address 1435,8804.517944,11-03-2023,0,435,0,Other,57.75381818,23.73086259,19-01-2022 02:00,2360,0.481259132,Merchant 2435,Location 2435
1436,Customer 1436,37,Address 1436,1195.103162,12-03-2023,0,436,0,Travel,88.25312681,44.49934478,19-01-2022 03:00,2784,0.728528758,Merchant 2436,Location 2436
1437,Customer 1437,19,Address 1437,3712.16591,13-03-2023,0,437,0,Retail,13.17943693,20.32425877,19-01-2022 04:00,2888,0.883088006,Merchant 2437,Location 2437
1438,Customer 1438,53,Address 1438,1779.986718,14-03-2023,0,438,1,Food,79.49662316,38.41693891,19-01-2022 05:00,2675,0.600540485,Merchant 2438,Location 2438
1439,Customer 1439,47,Address 1439,8557.608089,15-03-2023,0,439,0,Food,35.00140428,90.96302096,19-01-2022 06:00,2113,0.523767715,Merchant 2439,Location 2439
1440,Customer 1440,23,Address 1440,3930.467975,16-03-2023,0,440,0,Food,87.64706513,86.59370537,19-01-2022 07:00,2760,0.281835867,Merchant 2440,Location 2440
1441,Customer 1441,37,Address 1441,7268.82735,17-03-2023,0,441,0,Online,94.52720429,59.29272528,19-01-2022 08:00,2204,0.872663009,Merchant 2441,Location 2441
1442,Customer 1442,54,Address 1442,9760.428571,18-03-2023,0,442,0,Other,91.34460458,92.38660637,19-01-2022 09:00,2398,0.386953239,Merchant 2442,Location 2442
1443,Customer 1443,48,Address 1443,1844.6643,19-03-2023,0,443,0,Food,97.04398304,48.00091683,19-01-2022 10:00,2275,0.33801668,Merchant 2443,Location 2443
1444,Customer 1444,30,Address 1444,8224.607063,20-03-2023,0,444,0,Retail,35.90601379,76.41250123,19-01-2022 11:00,2539,0.819561064,Merchant 2444,Location 2444
1445,Customer 1445,28,Address 1445,6309.555056,21-03-2023,0,445,0,Retail,55.91742368,12.79231872,19-01-2022 12:00,2717,0.233789388,Merchant 2445,Location 2445
1446,Customer 1446,62,Address 1446,4115.306189,22-03-2023,0,446,0,Other,86.83637571,21.93791661,19-01-2022 13:00,2706,0.368642,Merchant 2446,Location 2446
1447,Customer 1447,25,Address 1447,8340.09554,23-03-2023,0,447,0,Online,33.69140801,73.16714729,19-01-2022 14:00,2409,0.721038187,Merchant 2447,Location 2447
1448,Customer 1448,25,Address 1448,2782.501829,24-03-2023,0,448,0,Online,59.63116946,62.87433397,19-01-2022 15:00,2079,0.046924843,Merchant 2448,Location 2448
1449,Customer 1449,64,Address 1449,3495.32036,25-03-2023,0,449,0,Retail,68.9830953,12.9547255,19-01-2022 16:00,2597,0.876656196,Merchant 2449,Location 2449
1450,Customer 1450,50,Address 1450,5934.84381,26-03-2023,0,450,0,Other,85.0850611,11.16708814,19-01-2022 17:00,2184,0.525809463,Merchant 2450,Location 2450
1451,Customer 1451,28,Address 1451,7428.180731,27-03-2023,0,451,0,Food,55.72748196,76.89786952,19-01-2022 18:00,2324,0.846636265,Merchant 2451,Location 2451
1452,Customer 1452,38,Address 1452,8966.316422,28-03-2023,0,452,0,Online,52.93669297,63.34265657,19-01-2022 19:00,2826,0.784107668,Merchant 2452,Location 2452
1453,Customer 1453,37,Address 1453,9010.790186,29-03-2023,0,453,0,Other,52.41606609,62.90008314,19-01-2022 20:00,2893,0.934850767,Merchant 2453,Location 2453
1454,Customer 1454,33,Address 1454,8478.783502,30-03-2023,0,454,0,Retail,63.63915709,82.94038054,19-01-2022 21:00,2371,0.801979973,Merchant 2454,Location 2454
1455,Customer 1455,39,Address 1455,3227.699686,31-03-2023,0,455,0,Food,17.64114232,58.10792253,19-01-2022 22:00,2981,0.933878022,Merchant 2455,Location 2455
1456,Customer 1456,47,Address 1456,1551.809941,01-04-2023,0,456,0,Retail,13.35282527,10.58886273,19-01-2022 23:00,2645,0.031417274,Merchant 2456,Location 2456
1457,Customer 1457,38,Address 1457,5282.725194,02-04-2023,1,457,0,Online,47.84000802,73.61390202,20-01-2022 00:00,2060,0.071081058,Merchant 2457,Location 2457
1458,Customer 1458,35,Address 1458,8017.715824,03-04-2023,0,458,0,Retail,12.81115413,35.2901045,20-01-2022 01:00,2625,0.931140006,Merchant 2458,Location 2458
1459,Customer 1459,49,Address 1459,7225.472892,04-04-2023,0,459,0,Travel,60.0588368,40.22710519,20-01-2022 02:00,2850,0.316154626,Merchant 2459,Location 2459
1460,Customer 1460,29,Address 1460,5363.917913,05-04-2023,0,460,0,Retail,23.30461399,83.69207704,20-01-2022 03:00,2019,0.414738295,Merchant 2460,Location 2460
1461,Customer 1461,46,Address 1461,4313.373717,06-04-2023,0,461,0,Food,57.62801475,27.57822485,20-01-2022 04:00,2374,0.41545934,Merchant 2461,Location 2461
1462,Customer 1462,30,Address 1462,9035.12333,07-04-2023,0,462,0,Food,44.49468759,53.23106554,20-01-2022 05:00,2630,0.248708757,Merchant 2462,Location 2462
1463,Customer 1463,46,Address 1463,1847.326392,08-04-2023,0,463,0,Food,71.39490629,44.86059946,20-01-2022 06:00,2984,0.248070399,Merchant 2463,Location 2463
1464,Customer 1464,45,Address 1464,6683.679293,09-04-2023,0,464,0,Travel,55.76670589,15.72113143,20-01-2022 07:00,2225,0.223972831,Merchant 2464,Location 2464
1465,Customer 1465,40,Address 1465,6210.750133,10-04-2023,0,465,0,Retail,58.74144775,96.7704106,20-01-2022 08:00,2380,0.759861663,Merchant 2465,Location 2465
1466,Customer 1466,41,Address 1466,2569.129234,11-04-2023,0,466,0,Food,77.05180172,88.22726088,20-01-2022 09:00,2178,0.437642417,Merchant 2466,Location 2466
1467,Customer 1467,58,Address 1467,8164.972386,12-04-2023,0,467,0,Other,13.27245074,39.62535994,20-01-2022 10:00,2533,0.810712768,Merchant 2467,Location 2467
1468,Customer 1468,45,Address 1468,2410.574677,13-04-2023,0,468,0,Retail,96.03265674,91.1696889,20-01-2022 11:00,2468,0.32673475,Merchant 2468,Location 2468
1469,Customer 1469,28,Address 1469,3017.781836,14-04-2023,0,469,0,Travel,44.70744206,62.87616988,20-01-2022 12:00,2544,0.772037324,Merchant 2469,Location 2469
1470,Customer 1470,26,Address 1470,5964.380701,15-04-2023,0,470,0,Food,91.24809731,47.28406367,20-01-2022 13:00,2875,0.953843576,Merchant 2470,Location 2470
1471,Customer 1471,47,Address 1471,8020.368061,16-04-2023,0,471,0,Travel,49.03884567,57.86820258,20-01-2022 14:00,2629,0.158990974,Merchant 2471,Location 2471
1472,Customer 1472,32,Address 1472,1570.749599,17-04-2023,0,472,0,Travel,26.20528237,19.42337368,20-01-2022 15:00,2323,0.800272718,Merchant 2472,Location 2472
1473,Customer 1473,26,Address 1473,3026.374452,18-04-2023,0,473,0,Food,53.34809829,54.4674197,20-01-2022 16:00,2874,0.806951936,Merchant 2473,Location 2473
1474,Customer 1474,37,Address 1474,8007.840813,19-04-2023,0,474,0,Food,42.84596372,47.22477692,20-01-2022 17:00,2519,0.219192444,Merchant 2474,Location 2474
1475,Customer 1475,25,Address 1475,2805.311996,20-04-2023,0,475,0,Other,87.58507249,64.70207651,20-01-2022 18:00,2672,0.348360108,Merchant 2475,Location 2475
1476,Customer 1476,50,Address 1476,4717.935215,21-04-2023,0,476,0,Online,75.82077036,54.6651349,20-01-2022 19:00,2976,0.116952799,Merchant 2476,Location 2476
1477,Customer 1477,31,Address 1477,4219.355106,22-04-2023,0,477,0,Travel,24.96992408,93.9459326,20-01-2022 20:00,2711,0.071467553,Merchant 2477,Location 2477
1478,Customer 1478,36,Address 1478,5374.392426,23-04-2023,0,478,0,Food,73.92469444,69.76944625,20-01-2022 21:00,2154,0.4035191,Merchant 2478,Location 2478
1479,Customer 1479,47,Address 1479,6915.090133,24-04-2023,0,479,0,Food,98.07924918,40.1040202,20-01-2022 22:00,2597,0.610376945,Merchant 2479,Location 2479
1480,Customer 1480,26,Address 1480,7269.756044,25-04-2023,0,480,0,Online,76.64636023,60.89811248,20-01-2022 23:00,2165,0.580813978,Merchant 2480,Location 2480
